time,seconds_elapsed,relativeAltitude,pressure
1742831225976611000,1515.6036110839843,-0.8799999952316284,101.80965423583984
1742831228493578000,1518.1205778808594,-0.9200000166893005,101.809814453125
1742831231184782000,1520.811781982422,-0.9399999976158142,101.81147766113281
1742831233644332000,1523.27133203125,-0.9399999976158142,101.81159210205078
1742831236172937000,1525.7999370117188,-0.949999988079071,101.81134033203125
1742831238815765000,1528.4427648925782,-0.9200000166893005,101.81153106689453
1742831241295669000,1530.9226689453126,-0.8600000143051147,101.81172943115234
1742831243845237000,1533.4722370605468,-0.8299999833106995,101.8115005493164
1742831246427485000,1536.0544848632812,-0.7900000214576721,101.81116485595703
1742831248977117200,1538.6041171875,-0.7400000095367432,101.81078338623047
1742831251587634200,1541.2146342773437,-0.7400000095367432,101.81009674072266
1742831254104701000,1543.7317009277344,-0.7599999904632568,101.81000518798828
1742831256684215000,1546.3112150878906,-0.8700000047683716,101.80986785888672
1742831259201778000,1548.8287778320312,-0.9900000095367432,101.81244659423828
1742831261760620000,1551.3876201171875,-1.0099999904632568,101.81240844726562
1742831264364200200,1553.9912001953126,-0.9900000095367432,101.81084442138672
1742831266880365800,1556.5073657226562,-1.0700000524520874,101.81221771240234
1742831269443837200,1559.0708371582032,-1.059999942779541,101.81314086914062
1742831272030520800,1561.6575207519531,-1.0099999904632568,101.81317138671875
1742831274552872000,1564.1798718261718,-0.9800000190734863,101.81310272216797
1742831277108963000,1566.7359631347656,-0.9800000190734863,101.81287384033203
1742831279698646000,1569.3256459960937,-0.9399999976158142,101.81287384033203
1742831282244684000,1571.8716840820312,-0.9200000166893005,101.81282806396484
1742831284791349800,1574.4183498535156,-0.949999988079071,101.81299591064453
1742831287348849200,1576.9758491210937,-0.9399999976158142,101.8169937133789
1742831289929769000,1579.5567690429687,-0.9399999976158142,101.81489562988281
1742831292477056000,1582.1040559082032,-0.9300000071525574,101.80996704101562
1742831295029274000,1584.656274169922,-0.949999988079071,101.81156921386719
1742831297584120000,1587.2111201171874,-0.8500000238418579,101.81124877929688
1742831300155252000,1589.782251953125,-0.8999999761581421,101.8112564086914
1742831302712571100,1592.339571044922,-0.8999999761581421,101.81178283691406
1742831305263285200,1594.89028515625,-0.9300000071525574,101.81219482421875
1742831307836774000,1597.4637739257812,-0.9599999785423279,101.81240844726562
1742831310384348000,1600.0113479003905,-1.0199999809265137,101.8132095336914
1742831312939177000,1602.566177001953,-0.9900000095367432,101.81350708007812
1742831315543907000,1605.170906982422,-0.9399999976158142,101.8128890991211
1742831318116122000,1607.7431220703124,-0.949999988079071,101.81217193603516
1742831320621796000,1610.2487961425782,-0.9300000071525574,101.81148529052734
1742831323198006300,1612.8250063476562,-0.9300000071525574,101.81134033203125
1742831325744468000,1615.371468017578,-0.9700000286102295,101.81244659423828
1742831328311219000,1617.9382189941407,-1.0700000524520874,101.81343841552734
1742831330861565200,1620.4885651855468,-1.1799999475479126,101.81379699707031
1742831333427425800,1623.05442578125,-1.2999999523162842,101.81598663330078
1742831335974669800,1625.601669921875,-1.3899999856948853,101.81702423095703
1742831338528255000,1628.1552548828124,-1.4700000286102295,101.81846618652344
1742831341085903000,1630.7129030761719,-1.5399999618530273,101.81996154785156
1742831343653682000,1633.2806818847657,-1.7200000286102295,101.82137298583984
