time,seconds_elapsed,dBFS
1742829721975000000,11.602,-49.64361572265625
1742829722075000000,11.702,-50.995277404785156
1742829722175000000,11.802,-50.1960334777832
1742829722275000000,11.902,-50.657283782958984
1742829722375000000,12.002,-52.4879150390625
1742829722475000000,12.102,-52.875404357910156
1742829722575000000,12.202,-52.054161071777344
1742829722681000000,12.308,-49.09033203125
1742829722791000000,12.418,-50.271446228027344
1742829722891000000,12.518,-49.75447463989258
1742829722992000000,12.619,-49.67866516113281
1742829723092000000,12.719,-49.812442779541016
1742829723191000000,12.818,-51.17625045776367
1742829723291000000,12.918,-52.775028228759766
1742829723391000000,13.018,-54.998573303222656
1742829723491000000,13.118,-54.51032257080078
1742829723592000000,13.219,-53.782691955566406
1742829723691000000,13.318,-52.037017822265625
1742829723792000000,13.419,-51.80323791503906
1742829723891000000,13.518,-49.58740997314453
1742829723992000000,13.619,-49.98603057861328
1742829724092000000,13.719,-49.22529602050781
1742829724192000000,13.819,-46.49969482421875
1742829724291000000,13.918,-48.27206802368164
1742829724391000000,14.018,-48.869564056396484
1742829724492000000,14.119,-48.8711051940918
1742829724592000000,14.219,-50.46781921386719
1742829724692000000,14.319,-48.41267776489258
1742829724792000000,14.419,-46.82004928588867
1742829724892000000,14.519,-49.759239196777344
1742829724992000000,14.619,-50.937950134277344
1742829725092000000,14.719,-49.846065521240234
1742829725192000000,14.819,-49.83352279663086
1742829725292000000,14.919,-47.18387985229492
1742829725392000000,15.019,-45.350738525390625
1742829725491000000,15.118,-46.29957962036133
1742829725592000000,15.219,-48.045166015625
1742829725692000000,15.319,-49.3552360534668
1742829725792000000,15.419,-49.18273162841797
1742829725892000000,15.519,-46.77109909057617
1742829725991000000,15.618,-46.92131423950195
1742829726092000000,15.719,-47.10723114013672
1742829726191000000,15.818,-46.53940200805664
1742829726292000000,15.919,-47.41109085083008
1742829726391000000,16.018,-43.020755767822266
1742829726491000000,16.118,-43.42104721069336
1742829726591000000,16.218,-44.979801177978516
1742829726692000000,16.319,-43.81441879272461
1742829726791000000,16.418,-44.72024917602539
1742829726891000000,16.518,-45.76580047607422
1742829726992000000,16.619,-45.03123474121094
1742829727092000000,16.719,-41.63936996459961
1742829727208000000,16.835,-43.940616607666016
1742829727308000000,16.935,-45.07741165161133
1742829727408000000,17.035,-40.515907287597656
1742829727508000000,17.135,-41.757816314697266
1742829727608000000,17.235,-42.271629333496094
1742829727708000000,17.335,-43.295494079589844
1742829727808000000,17.435,-43.352195739746094
1742829727909000000,17.536,-44.520957946777344
1742829728008000000,17.635,-43.96855163574219
1742829728108000000,17.735,-44.357913970947266
1742829728208000000,17.835,-44.08667755126953
1742829728308000000,17.935,-44.492889404296875
1742829728408000000,18.035,-43.42345428466797
1742829728508000000,18.135,-45.712120056152344
1742829728608000000,18.235,-46.95969772338867
1742829728709000000,18.336,-47.577720642089844
1742829728808000000,18.435,-46.08784484863281
1742829728908000000,18.535,-46.43073272705078
1742829729008000000,18.635,-47.57648468017578
1742829729108000000,18.735,-47.943870544433594
1742829729208000000,18.835,-48.04880905151367
1742829729308000000,18.935,-48.466922760009766
1742829729408000000,19.035,-48.204368591308594
1742829729509000000,19.136,-48.466739654541016
1742829729608000000,19.235,-47.55214309692383
1742829729708000000,19.335,-47.58193588256836
1742829729808000000,19.435,-47.079246520996094
1742829729911000000,19.538,-45.19966506958008
1742829730025000000,19.652,-45.921939849853516
1742829730125000000,19.752,-47.642799377441406
1742829730225000000,19.852,-49.43928909301758
1742829730342000000,19.969000244140624,-47.375797271728516
1742829730442000000,20.068999755859377,-48.2003173828125
1742829730542000000,20.169000244140626,-46.47568130493164
1742829730642000000,20.268999755859376,-46.829036712646484
1742829730742000000,20.369000244140626,-47.91642761230469
1742829730842000000,20.468999755859375,-48.65122604370117
1742829730948000000,20.575,-47.633689880371094
1742829731059000000,20.686,-46.13764190673828
1742829731159000000,20.786,-45.3145866394043
1742829731259000000,20.886,-44.62296676635742
1742829731358000000,20.985000244140625,-46.501251220703125
1742829731459000000,21.086,-45.42375946044922
1742829731559000000,21.186,-46.26803207397461
1742829731658000000,21.284999755859374,-47.46680450439453
1742829731759000000,21.386,-47.17877197265625
1742829731858000000,21.484999755859373,-45.48953628540039
1742829731958000000,21.585000244140623,-47.70030212402344
1742829732059000000,21.686,-49.31964874267578
1742829732159000000,21.786,-49.36949157714844
1742829732259000000,21.886,-46.84688186645508
1742829732358000000,21.985000244140625,-48.35456085205078
1742829732459000000,22.086,-46.319149017333984
1742829732559000000,22.186,-47.429439544677734
1742829732659000000,22.286,-49.22258758544922
1742829732758000000,22.385000244140624,-50.6340446472168
1742829732859000000,22.486,-52.432525634765625
1742829732958000000,22.585000244140623,-49.404659271240234
1742829733059000000,22.686,-50.352230072021484
1742829733159000000,22.786,-51.93246078491211
1742829733259000000,22.886,-52.1391716003418
1742829733359000000,22.986,-52.81864929199219
1742829733459000000,23.086,-50.436893463134766
1742829733559000000,23.186,-49.095481872558594
1742829733659000000,23.286,-49.97793197631836
1742829733759000000,23.386,-51.99738693237305
1742829733859000000,23.486,-52.256370544433594
1742829733959000000,23.586,-53.00213623046875
1742829734059000000,23.686,-52.616764068603516
1742829734159000000,23.786,-51.572025299072266
1742829734259000000,23.886,-52.24747848510742
1742829734359000000,23.986,-49.86390686035156
1742829734459000000,24.086,-50.92961120605469
1742829734559000000,24.186,-51.60995864868164
1742829734659000000,24.286,-52.17022705078125
1742829734759000000,24.386,-49.54398727416992
1742829734859000000,24.486,-50.126041412353516
1742829734959000000,24.586,-51.89303207397461
1742829735059000000,24.686,-53.194488525390625
1742829735159000000,24.786,-51.68782043457031
1742829735259000000,24.886,-53.223148345947266
1742829735359000000,24.986,-52.75571823120117
1742829735459000000,25.086,-52.761722564697266
1742829735559000000,25.186,-53.625091552734375
1742829735659000000,25.286,-54.576438903808594
1742829735759000000,25.386,-52.149662017822266
1742829735859000000,25.486,-51.20871353149414
1742829735959000000,25.586,-51.849727630615234
1742829736059000000,25.686,-53.17496871948242
1742829736159000000,25.786,-42.432315826416016
1742829736259000000,25.886,-38.681941986083984
1742829736359000000,25.986,-42.357574462890625
1742829736475000000,26.102,-42.86281204223633
1742829736576000000,26.203,-36.9409065246582
1742829736676000000,26.303,-39.95710372924805
1742829736775000000,26.402,-29.912822723388672
1742829736875000000,26.502,-31.595653533935547
1742829736976000000,26.603,-35.253623962402344
1742829737076000000,26.703,-18.64134407043457
1742829737176000000,26.803,-22.506189346313477
1742829737276000000,26.903,-26.400775909423828
1742829737375000000,27.002,-30.332515716552734
1742829737476000000,27.103,-36.10726547241211
1742829737576000000,27.203,-39.87870407104492
1742829737675000000,27.302,-19.813852310180664
1742829737776000000,27.403,-22.61200523376465
1742829737876000000,27.503,-26.556961059570312
1742829737976000000,27.603,-30.52493667602539
1742829738076000000,27.703,-36.35655975341797
1742829738182000000,27.809000244140623,-40.067161560058594
1742829738292000000,27.919,-45.54001998901367
1742829738392000000,28.019,-48.94645309448242
1742829738492000000,28.119,-23.237245559692383
1742829738592000000,28.219,-25.668283462524414
1742829738692000000,28.319,-29.63003158569336
1742829738793000000,28.42,-35.48317337036133
1742829738893000000,28.52,-39.278465270996094
1742829738992000000,28.619,-42.811119079589844
1742829739093000000,28.72,-48.37879943847656
1742829739193000000,28.82,-51.329925537109375
1742829739293000000,28.92,-53.7109375
1742829739393000000,29.02,-56.02428436279297
1742829739492000000,29.119,-52.441978454589844
1742829739593000000,29.22,-53.98070526123047
1742829739693000000,29.32,-55.653533935546875
1742829739792000000,29.419,-56.17777633666992
1742829739893000000,29.52,-58.05372619628906
1742829739992000000,29.619,-61.59140396118164
1742829740092000000,29.719,-62.877376556396484
1742829740192000000,29.819,-63.75510025024414
1742829740293000000,29.92,-58.10081100463867
1742829740392000000,30.019,-59.954612731933594
1742829740493000000,30.12,-61.55222702026367
1742829740593000000,30.22,-61.6099967956543
1742829740693000000,30.32,-62.75564956665039
1742829740792000000,30.419,-63.302005767822266
1742829740892000000,30.519,-64.37297821044922
1742829740993000000,30.62,-64.66719055175781
1742829741093000000,30.72,-65.30858612060547
1742829741193000000,30.82,-42.8630485534668
1742829741293000000,30.92,-46.56462860107422
1742829741392000000,31.019,-47.11149597167969
1742829741492000000,31.119,-50.257293701171875
1742829741592000000,31.219,-53.588809967041016
1742829741693000000,31.32,-58.39882278442383
1742829741793000000,31.42,-61.58706283569336
1742829741893000000,31.52,-64.23446655273438
1742829741993000000,31.62,-65.96759796142578
1742829742093000000,31.72,-65.09288024902344
1742829742193000000,31.82,-66.04105377197266
1742829742293000000,31.92,-68.38861846923828
1742829742392000000,32.019,-69.26962280273438
1742829742492000000,32.119,-69.62847137451172
1742829742592000000,32.219,-70.2378158569336
1742829742692000000,32.319,-71.08589935302734
1742829742792000000,32.419,-67.56292724609375
1742829742892000000,32.519,-69.20214080810547
1742829742992000000,32.619,-68.76924896240234
1742829743093000000,32.72,-69.53777313232422
1742829743193000000,32.82,-64.89668273925781
1742829743293000000,32.92,-64.21734619140625
1742829743393000000,33.02,-64.18008422851562
1742829743493000000,33.12,-65.69706726074219
1742829743593000000,33.22,-65.94956970214844
1742829743693000000,33.32,-66.01542663574219
1742829743809000000,33.436,-22.685773849487305
1742829743909000000,33.536,-27.515045166015625
1742829744010000000,33.63699975585938,-30.676307678222656
1742829744109000000,33.736,-34.00109100341797
1742829744210000000,33.836999755859374,-39.577152252197266
1742829744309000000,33.936,-43.13220977783203
1742829744409000000,34.036,-46.63056182861328
1742829744509000000,34.136,-52.07212829589844
1742829744609000000,34.236,-36.68069839477539
1742829744709000000,34.336,-32.1502799987793
1742829744810000000,34.436999755859375,-37.40673065185547
1742829744909000000,34.536,-39.66500473022461
1742829745010000000,34.63699975585938,-42.59089279174805
1742829745109000000,34.736,-47.75405502319336
1742829745209000000,34.836,-51.3028450012207
1742829745309000000,34.936,-54.212974548339844
1742829745415000000,35.042,-57.922035217285156
1742829745526000000,35.15300024414063,-60.03736877441406
1742829745643000000,35.27,-61.97055435180664
1742829745743000000,35.37,-63.13399887084961
1742829745843000000,35.47,-64.1273193359375
1742829745943000000,35.57,-63.593257904052734
1742829746043000000,35.67,-64.53697967529297
1742829746144000000,35.771,-62.33633804321289
1742829746259000000,35.886,-64.16947174072266
1742829746360000000,35.987,-64.40303802490234
1742829746460000000,36.087,-64.35472106933594
1742829746560000000,36.187,-64.39519500732422
1742829746659000000,36.286,-59.45051193237305
1742829746760000000,36.387,-60.868934631347656
1742829746860000000,36.487,-62.87694549560547
1742829746960000000,36.587,-64.24275970458984
1742829747060000000,36.687,-58.39559555053711
1742829747160000000,36.787,-60.66177749633789
1742829747259000000,36.886,-62.445655822753906
1742829747359000000,36.986,-63.965576171875
1742829747460000000,37.087,-65.9399185180664
1742829747560000000,37.187,-58.85090255737305
1742829747660000000,37.287,-60.42491149902344
1742829747759000000,37.386,-61.828304290771484
1742829747859000000,37.486,-63.09959030151367
1742829747959000000,37.586,-62.749595642089844
1742829748060000000,37.687,-64.06686401367188
1742829748161000000,37.788,-64.7295913696289
1742829748259000000,37.886,-65.27716064453125
1742829748359000000,37.986,-63.97349166870117
1742829748460000000,38.087,-65.28291320800781
1742829748561000000,38.188,-66.07559967041016
1742829748660000000,38.287,-65.642578125
1742829748760000000,38.387,-58.946048736572266
1742829748860000000,38.487,-61.07533645629883
1742829748960000000,38.587,-62.272911071777344
1742829749060000000,38.687,-63.081642150878906
1742829749160000000,38.787,-63.21479797363281
1742829749260000000,38.887,-54.039146423339844
1742829749360000000,38.987,-56.55012130737305
1742829749460000000,39.087,-58.95368957519531
1742829749561000000,39.188,-59.698089599609375
1742829749677000000,39.304,-60.90900802612305
1742829749776000000,39.403,-62.122962951660156
1742829749876000000,39.503,-62.33013916015625
1742829749976000000,39.603,-59.552467346191406
1742829750076000000,39.703,-60.99781799316406
1742829750176000000,39.803,-62.444244384765625
1742829750276000000,39.903,-63.13553237915039
1742829750377000000,40.004,-62.01364517211914
1742829750476000000,40.103,-62.12068176269531
1742829750583000000,40.21,-63.91560745239258
1742829750693000000,40.32,-65.54845428466797
1742829750810000000,40.436999755859375,-66.83836364746094
1742829750910000000,40.53700024414063,-64.08007049560547
1742829751010000000,40.63699975585938,-65.8613510131836
1742829751110000000,40.737000244140624,-67.54256439208984
1742829751210000000,40.836999755859374,-70.2491683959961
1742829751310000000,40.93700024414063,-70.09294128417969
1742829751410000000,41.03699975585938,-69.43592071533203
1742829751510000000,41.13700024414062,-58.92191696166992
1742829751616000000,41.243,-61.622684478759766
1742829751727000000,41.354,-65.37989807128906
1742829751827000000,41.454,-67.37127685546875
1742829751926000000,41.55300024414063,-65.21331024169922
1742829752027000000,41.654,-67.73555755615234
1742829752127000000,41.754,-61.51947784423828
1742829752226000000,41.85299975585937,-63.94792175292969
1742829752326000000,41.953000244140625,-66.24485778808594
1742829752427000000,42.054,-68.03665924072266
1742829752527000000,42.154,-69.50732421875
1742829752626000000,42.25299975585938,-69.14364624023438
1742829752727000000,42.354,-68.6512222290039
1742829752827000000,42.454,-68.634521484375
1742829752926000000,42.55300024414063,-67.06063842773438
1742829753027000000,42.654,-68.09054565429688
1742829753127000000,42.754,-67.82719421386719
1742829753227000000,42.854,-67.60807800292969
1742829753327000000,42.954,-68.52582550048828
1742829753427000000,43.054,-68.05746459960938
1742829753527000000,43.154,-69.25419616699219
1742829753627000000,43.254,-70.12657165527344
1742829753726000000,43.353000244140624,-62.008338928222656
1742829753827000000,43.454,-61.86320495605469
1742829753927000000,43.554,-63.585933685302734
1742829754027000000,43.654,-63.955665588378906
1742829754127000000,43.754,-61.46527099609375
1742829754227000000,43.854,-59.84914779663086
1742829754327000000,43.954,-61.61324691772461
1742829754426000000,44.052999755859375,-63.15397644042969
1742829754527000000,44.154,-64.09248352050781
1742829754627000000,44.254,-63.30207824707031
1742829754727000000,44.354,-62.96177673339844
1742829754827000000,44.454,-63.7340087890625
1742829754927000000,44.554,-55.22216796875
1742829755027000000,44.654,-57.041866302490234
1742829755127000000,44.754,-59.23908615112305
1742829755227000000,44.854,-61.128761291503906
1742829755327000000,44.954,-62.116943359375
1742829755427000000,45.054,-61.24507522583008
1742829755527000000,45.154,-63.06721878051758
1742829755627000000,45.254,-61.85127258300781
1742829755726000000,45.353000244140624,-61.51397705078125
1742829755827000000,45.454,-62.03506851196289
1742829755927000000,45.554,-62.8916130065918
1742829756027000000,45.654,-62.68345642089844
1742829756127000000,45.754,-63.85698699951172
1742829756227000000,45.854,-64.7432861328125
1742829756327000000,45.954,-65.13729095458984
1742829756427000000,46.054,-66.8055648803711
1742829756527000000,46.154,-64.43182373046875
1742829756627000000,46.254,-67.40656280517578
1742829756728000000,46.355,-67.63630676269531
1742829756827000000,46.454,-68.15096282958984
1742829756927000000,46.554,-68.97341918945312
1742829757027000000,46.654,-69.42130279541016
1742829757127000000,46.754,-70.27722930908203
1742829757227000000,46.854,-68.71546936035156
1742829757327000000,46.954,-70.26862335205078
1742829757427000000,47.054,-68.406494140625
1742829757527000000,47.154,-69.3530044555664
1742829757627000000,47.254,-68.59732055664062
1742829757727000000,47.354,-69.76490020751953
1742829757827000000,47.454,-66.62030029296875
1742829757927000000,47.554,-65.38453674316406
1742829758027000000,47.654,-65.42298889160156
1742829758127000000,47.754,-62.22236633300781
1742829758227000000,47.854,-64.69189453125
1742829758327000000,47.954,-66.09742736816406
1742829758427000000,48.054,-67.57120513916016
1742829758527000000,48.154,-66.84737396240234
1742829758627000000,48.254,-67.91187286376953
1742829758727000000,48.354,-68.80846405029297
1742829758828000000,48.455,-69.5518798828125
1742829758929000000,48.556,-69.4544906616211
1742829759030000000,48.657000244140626,-68.96414184570312
1742829759130000000,48.756999755859376,-69.49330139160156
1742829759230000000,48.85700024414062,-70.24456024169922
1742829759391000000,49.018,-69.6640396118164
1742829759492000000,49.119,-70.86148071289062
1742829759591000000,49.218,-70.00012969970703
1742829759695000000,49.322,-69.03870391845703
1742829759797000000,49.424,-70.06562042236328
1742829759897000000,49.524,-68.73435974121094
1742829759998000000,49.62500024414062,-70.17607116699219
1742829760103000000,49.73,-71.10254669189453
1742829760204000000,49.831,-71.51850128173828
1742829760307000000,49.934,-32.22310256958008
1742829760406000000,50.033000244140624,-36.162940979003906
1742829760507000000,50.134,-41.95779800415039
1742829760610000000,50.23699975585937,-45.47012710571289
1742829760713000000,50.34,-49.23492431640625
1742829760820000000,50.447,-54.278709411621094
1742829760926000000,50.55300024414063,-57.59336471557617
1742829761025000000,50.652,-61.636470794677734
1742829761131000000,50.758,-64.14913940429688
1742829761235000000,50.862,-63.83915328979492
1742829761340000000,50.967,-64.37490844726562
1742829761439000000,51.066,-62.6196174621582
1742829761542000000,51.169000244140626,-64.4012680053711
1742829761647000000,51.274,-65.31733703613281
1742829761747000000,51.374,-66.77503204345703
1742829761846000000,51.47300024414063,-68.15303039550781
1742829761947000000,51.574,-68.92579650878906
1742829762047000000,51.674,-69.63365936279297
1742829762152000000,51.779,-70.59796142578125
1742829762259000000,51.886,-64.2968521118164
1742829762362000000,51.988999755859375,-64.73445129394531
1742829762463000000,52.09,-55.43860626220703
1742829762569000000,52.196,-51.58182144165039
1742829762673000000,52.3,-54.97248077392578
1742829762779000000,52.406,-59.582969665527344
1742829762880000000,52.507,-62.28968811035156
1742829762982000000,52.609000244140624,-65.53897857666016
1742829763086000000,52.71300024414062,-67.14730072021484
1742829763190000000,52.81700024414062,-66.73731231689453
1742829763292000000,52.919,-67.8431625366211
1742829763392000000,53.019,-66.99422454833984
1742829763494000000,53.121000244140625,-68.59235382080078
1742829763596000000,53.223,-66.86156463623047
1742829763701000000,53.328,-67.22261047363281
1742829763803000000,53.43,-66.85160064697266
1742829763909000000,53.536,-67.41278839111328
1742829764017000000,53.644,-66.65303039550781
1742829764120000000,53.747,-66.31685638427734
1742829764225000000,53.852,-66.29962158203125
1742829764324000000,53.951,-64.7591323852539
1742829764424000000,54.051,-65.80464172363281
1742829764524000000,54.151,-66.653564453125
1742829764624000000,54.251,-66.09595489501953
1742829764729000000,54.356,-62.890689849853516
1742829764831000000,54.458,-63.60443878173828
1742829764941000000,54.568,-63.93671798706055
1742829765037000000,54.664,-63.124332427978516
1742829765140000000,54.767,-63.939422607421875
1742829765241000000,54.868,-64.90982818603516
1742829765346000000,54.97299975585938,-63.61022186279297
1742829765447000000,55.074,-64.18486785888672
1742829765550000000,55.17700024414062,-64.40025329589844
1742829765653000000,55.28,-62.79060363769531
1742829765757000000,55.384,-63.786529541015625
1742829765857000000,55.484,-63.797428131103516
1742829765957000000,55.584,-62.62044906616211
1742829766056000000,55.683,-64.3073501586914
1742829766156000000,55.783,-64.90274810791016
1742829766256000000,55.883,-64.78558349609375
1742829766357000000,55.984,-64.67776489257812
1742829766456000000,56.083,-65.46388244628906
1742829766559000000,56.186,-64.9453125
1742829766663000000,56.29,-66.11173248291016
1742829766768000000,56.395,-64.6253433227539
1742829766874000000,56.500999755859375,-65.31826782226562
1742829766975000000,56.602,-65.56036376953125
1742829767079000000,56.706,-64.41793823242188
1742829767180000000,56.807,-65.57134246826172
1742829767280000000,56.907,-65.73500061035156
1742829767380000000,57.007,-66.08472442626953
1742829767480000000,57.107,-66.22440338134766
1742829767580000000,57.207,-66.76505279541016
1742829767680000000,57.307,-66.22017669677734
1742829767780000000,57.407,-67.14568328857422
1742829767880000000,57.507,-67.92681121826172
1742829767980000000,57.607,-66.0450439453125
1742829768084000000,57.711,-67.02464294433594
1742829768188000000,57.815,-68.81559753417969
1742829768290000000,57.91699975585937,-69.8298568725586
1742829768406000000,58.033000244140624,-70.52893829345703
1742829768496000000,58.123,-71.1402816772461
1742829768596000000,58.223,-71.39863586425781
1742829768699000000,58.326,-71.01670837402344
1742829768800000000,58.427,-71.98265075683594
1742829768904000000,58.531,-72.90097045898438
1742829769007000000,58.634,-71.97697448730469
1742829769107000000,58.734,-73.06891632080078
1742829769207000000,58.834,-73.24839782714844
1742829769309000000,58.936,-71.20565795898438
1742829769408000000,59.035,-72.18814849853516
1742829769514000000,59.140999755859376,-73.47724914550781
1742829769617000000,59.244,-72.56253814697266
1742829769723000000,59.35,-73.71265411376953
1742829769824000000,59.451,-73.03986358642578
1742829769926000000,59.55300024414063,-71.8075180053711
1742829770026000000,59.652999755859376,-72.771240234375
1742829770126000000,59.75300024414062,-72.9037857055664
1742829770228000000,59.855,-72.669189453125
1742829770333000000,59.96,-72.03004455566406
1742829770435000000,60.062,-72.88349914550781
1742829770541000000,60.168,-68.89578247070312
1742829770641000000,60.268,-70.38046264648438
1742829770745000000,60.372,-71.12278747558594
1742829770848000000,60.475,-70.81147003173828
1742829770951000000,60.578,-71.4188232421875
1742829771051000000,60.678,-73.44681549072266
1742829771151000000,60.778,-73.85581970214844
1742829771251000000,60.878,-73.6986312866211
1742829771352000000,60.979,-72.7743148803711
1742829771458000000,61.08499975585938,-70.70867156982422
1742829771562000000,61.18899975585938,-72.02590942382812
1742829771666000000,61.29299975585938,-72.86417388916016
1742829771767000000,61.394,-73.39668273925781
1742829771870000000,61.49700024414062,-73.94434356689453
1742829771974000000,61.60100024414062,-73.98294067382812
1742829772074000000,61.70099975585938,-73.0958480834961
1742829772175000000,61.802,-73.42144775390625
1742829772274000000,61.900999755859374,-73.96592712402344
1742829772374000000,62.00100024414063,-74.1739273071289
1742829772476000000,62.103,-73.89501953125
1742829772576000000,62.203,-74.04339599609375
1742829772682000000,62.308999755859375,-73.0013427734375
1742829772782000000,62.40900024414063,-72.73774719238281
1742829772883000000,62.51,-72.03624725341797
1742829772982000000,62.609000244140624,-72.93311309814453
1742829773083000000,62.71,-73.15614318847656
1742829773183000000,62.81,-72.69258117675781
1742829773283000000,62.91,-73.37955474853516
1742829773389000000,63.016,-71.66954040527344
1742829773493000000,63.12,-69.02877807617188
1742829773597000000,63.224,-70.56324768066406
1742829773700000000,63.327,-71.8068618774414
1742829773800000000,63.427,-71.16809844970703
1742829773900000000,63.527,-69.78040313720703
1742829774000000000,63.627,-70.88778686523438
1742829774105000000,63.732,-71.6684799194336
1742829774208000000,63.835,-69.96224975585938
1742829774308000000,63.935,-70.3294906616211
1742829774407000000,64.034,-69.08763885498047
1742829774513000000,64.14,-70.17990112304688
1742829774618000000,64.24499975585937,-70.72463989257812
1742829774720000000,64.347,-71.48233795166016
1742829774825000000,64.452,-72.16551971435547
1742829774931000000,64.558,-72.77307891845703
1742829775029000000,64.656,-71.5363998413086
1742829775134000000,64.76100024414062,-71.28801727294922
1742829775234000000,64.86099975585938,-68.47216033935547
1742829775335000000,64.962,-69.25859069824219
1742829775438000000,65.06500024414062,-68.1329574584961
1742829775541000000,65.168,-68.81800079345703
1742829775643000000,65.27,-69.37986755371094
1742829775748000000,65.375,-68.40837097167969
1742829775850000000,65.47699975585938,-69.22405242919922
1742829775951000000,65.578,-70.3313980102539
1742829776051000000,65.678,-70.68770599365234
1742829776151000000,65.778,-71.49459075927734
1742829776255000000,65.882,-69.66979217529297
1742829776358000000,65.98500024414062,-70.98851013183594
1742829776463000000,66.09,-71.36639404296875
1742829776565000000,66.192,-72.04571533203125
1742829776667000000,66.294,-72.90811157226562
1742829776770000000,66.39699975585937,-73.13597869873047
1742829776875000000,66.502,-72.08600616455078
1742829776976000000,66.603,-72.14320373535156
1742829777079000000,66.706,-72.327880859375
1742829777179000000,66.806,-72.8818359375
1742829777282000000,66.90899975585937,-73.43638610839844
1742829777384000000,67.011,-72.40628814697266
1742829777488000000,67.115,-70.31828308105469
1742829777590000000,67.21700024414062,-70.9709243774414
1742829777691000000,67.318,-71.4703598022461
1742829777791000000,67.418,-71.52698516845703
1742829777893000000,67.52,-72.5208969116211
1742829777993000000,67.62,-73.06625366210938
1742829778097000000,67.724,-71.48880767822266
1742829778200000000,67.827,-72.26593780517578
1742829778303000000,67.93,-72.32862091064453
1742829778404000000,68.031,-72.56009674072266
1742829778507000000,68.134,-73.08084106445312
1742829778610000000,68.23699975585937,-72.03675842285156
1742829778710000000,68.33700024414063,-73.32872009277344
1742829778813000000,68.44,-73.8790512084961
1742829778919000000,68.546,-72.73251342773438
1742829779020000000,68.647,-68.6203384399414
1742829779125000000,68.752,-67.9574203491211
1742829779228000000,68.855,-68.34986877441406
1742829779329000000,68.956,-67.90521240234375
1742829779434000000,69.06099975585937,-68.37893676757812
1742829779538000000,69.16499975585937,-69.90431213378906
1742829779641000000,69.268,-70.05831909179688
1742829779741000000,69.368,-68.88846588134766
1742829779862000000,69.48900024414063,-69.58049011230469
1742829779958000000,69.58500024414063,-69.20425415039062
1742829780059000000,69.686,-64.85150146484375
1742829780161000000,69.788,-62.812557220458984
1742829780262000000,69.88900024414062,-62.90325164794922
1742829780366000000,69.99300024414063,-60.9271240234375
1742829780467000000,70.094,-62.40300369262695
1742829780570000000,70.19699975585938,-64.79411315917969
1742829780674000000,70.30099975585938,-65.69316101074219
1742829780776000000,70.403,-67.0260238647461
1742829780879000000,70.506,-67.6763687133789
1742829780993000000,70.62,-67.07484436035156
1742829781097000000,70.724,-68.06278991699219
1742829781200000000,70.827,-67.7967300415039
1742829781301000000,70.928,-68.61714172363281
1742829781405000000,71.032,-67.83588409423828
1742829781509000000,71.136,-68.38501739501953
1742829781613000000,71.24,-69.04364776611328
1742829781717000000,71.344,-68.30496978759766
1742829781818000000,71.44499975585937,-68.98641204833984
1742829781922000000,71.54899975585937,-68.11819458007812
1742829782026000000,71.65299975585937,-68.3658676147461
1742829782127000000,71.754,-68.66622161865234
1742829782232000000,71.859,-68.77861785888672
1742829782334000000,71.96100024414062,-69.84085845947266
1742829782435000000,72.062,-70.10450744628906
1742829782540000000,72.167,-70.93317413330078
1742829782646000000,72.27300024414062,-69.44124603271484
1742829782747000000,72.374,-68.39861297607422
1742829782850000000,72.47699975585938,-69.24947357177734
1742829782951000000,72.578,-70.2244644165039
1742829783051000000,72.678,-70.96271514892578
1742829783151000000,72.778,-67.48500061035156
1742829783253000000,72.88,-69.05262756347656
1742829783358000000,72.98500024414062,-69.80546569824219
1742829783463000000,73.09,-69.9872055053711
1742829783566000000,73.19300024414062,-70.32567596435547
1742829783666000000,73.29299975585937,-70.22655487060547
1742829783774000000,73.40100024414062,-69.93466186523438
1742829783877000000,73.504,-70.04129791259766
1742829783980000000,73.607,-69.82696533203125
1742829784084000000,73.711,-70.99151611328125
1742829784186000000,73.81299975585938,-70.50040435791016
1742829784289000000,73.916,-70.90675354003906
1742829784390000000,74.01700024414062,-71.51148223876953
1742829784494000000,74.12100024414063,-71.99887084960938
1742829784599000000,74.226,-70.32404327392578
1742829784703000000,74.33,-70.22709655761719
1742829784806000000,74.43300024414063,-70.70943450927734
1742829784910000000,74.53700024414063,-68.78290557861328
1742829785013000000,74.64,-70.37390899658203
1742829785118000000,74.74500024414063,-70.82408142089844
1742829785222000000,74.84900024414063,-71.91261291503906
1742829785326000000,74.95300024414063,-71.03963470458984
1742829785426000000,75.05299975585937,-72.01776123046875
1742829785530000000,75.15699975585937,-71.92193603515625
1742829785635000000,75.262,-71.12024688720703
1742829785740000000,75.367,-69.77088928222656
1742829785841000000,75.468,-70.44585418701172
1742829785944000000,75.571,-70.12433624267578
1742829786056000000,75.683,-70.80686950683594
1742829786160000000,75.787,-71.01775360107422
1742829786265000000,75.892,-71.56598663330078
1742829786368000000,75.995,-70.13599395751953
1742829786470000000,76.09700024414063,-70.439208984375
1742829786572000000,76.199,-71.13333129882812
1742829786677000000,76.304,-69.38856506347656
1742829786778000000,76.40499975585938,-69.46302795410156
1742829786879000000,76.506,-70.90095520019531
1742829786983000000,76.61,-70.5483627319336
1742829787083000000,76.71,-69.96908569335938
1742829787183000000,76.81,-70.69715118408203
1742829787284000000,76.911,-69.68089294433594
1742829787385000000,77.012,-70.3416976928711
